method,win,unit,mid,count,mean,abs90,abs95,abs99,rel90,rel95,rel99
③ 3large·제목본문,5,기사,2023-11-15 12:00:00,183,0.520779013633728,513,150,40,3.0805260313457037,0.9007386056566384,0.24019696150843692
③ 3large·제목본문,5,기자-매체,2023-11-15 12:00:00,101,0.5324461460113525,37,2,0,0.7326732673267327,0.039603960396039604,0.0
③ 3large·제목본문,5,매체,2023-11-15 12:00:00,75,0.5678607821464539,19,2,0,0.6846846846846847,0.07207207207207207,0.0
③ 3large·제목본문,5,기사,2023-11-20 12:00:00,29,0.5355147123336792,15,1,0,3.6945812807881775,0.24630541871921183,0.0
③ 3large·제목본문,5,기자-매체,2023-11-20 12:00:00,28,0.5453580617904663,14,1,0,3.7037037037037033,0.26455026455026454,0.0
③ 3large·제목본문,5,매체,2023-11-20 12:00:00,27,0.5481489300727844,10,1,0,2.849002849002849,0.2849002849002849,0.0
③ 3large·제목본문,5,기사,2023-11-25 12:00:00,49,0.5143219828605652,177,50,1,15.051020408163266,4.2517006802721085,0.08503401360544217
③ 3large·제목본문,5,기자-매체,2023-11-25 12:00:00,44,0.5268126130104065,103,23,1,10.887949260042284,2.431289640591966,0.10570824524312897
③ 3large·제목본문,5,매체,2023-11-25 12:00:00,40,0.5458298921585083,88,22,0,11.282051282051283,2.8205128205128207,0.0
③ 3large·제목본문,5,기사,2023-11-30 12:00:00,43,0.5617892146110535,94,12,0,10.409745293466225,1.3289036544850499,0.0
③ 3large·제목본문,5,기자-매체,2023-11-30 12:00:00,34,0.5825157761573792,43,7,0,7.66488413547237,1.2477718360071302,0.0
③ 3large·제목본문,5,매체,2023-11-30 12:00:00,32,0.5965323448181152,40,6,0,8.064516129032258,1.2096774193548387,0.0
③ 3large·제목본문,5,기사,2023-12-05 12:00:00,79,0.523015558719635,108,11,1,3.5053554040895816,0.35702693930542034,0.03245699448231094
③ 3large·제목본문,5,기자-매체,2023-12-05 12:00:00,61,0.560504674911499,41,3,0,2.2404371584699456,0.16393442622950818,0.0
③ 3large·제목본문,5,매체,2023-12-05 12:00:00,44,0.6182436943054199,26,0,0,2.748414376321353,0.0,0.0
③ 3large·제목본문,5,기사,2023-12-10 12:00:00,69,0.47875726222991943,192,160,25,8.184143222506394,6.820119352088662,1.0656436487638534
③ 3large·제목본문,5,기자-매체,2023-12-10 12:00:00,48,0.5093914270401001,16,6,0,1.4184397163120568,0.5319148936170213,0.0
③ 3large·제목본문,5,매체,2023-12-10 12:00:00,42,0.5375133752822876,6,3,0,0.6968641114982579,0.34843205574912894,0.0
③ 3large·제목본문,5,기사,2023-12-15 12:00:00,39,0.5676723718643188,41,2,0,5.53306342780027,0.2699055330634278,0.0
③ 3large·제목본문,5,기자-매체,2023-12-15 12:00:00,34,0.5824581980705261,20,1,0,3.5650623885918007,0.17825311942959002,0.0
③ 3large·제목본문,5,매체,2023-12-15 12:00:00,29,0.6340677738189697,21,1,0,5.172413793103448,0.24630541871921183,0.0
③ 3large·제목본문,5,기사,2023-12-20 12:00:00,59,0.49086427688598633,71,4,0,4.149620105201636,0.23378141437755698,0.0
③ 3large·제목본문,5,기자-매체,2023-12-20 12:00:00,44,0.519450843334198,17,2,0,1.7970401691331923,0.21141649048625794,0.0
③ 3large·제목본문,5,매체,2023-12-20 12:00:00,32,0.6006023287773132,8,1,0,1.6129032258064515,0.20161290322580644,0.0
③ 3large·제목본문,5,기사,2023-12-25 12:00:00,7,0.4961273968219757,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기자-매체,2023-12-25 12:00:00,7,0.4961273968219757,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,매체,2023-12-25 12:00:00,7,0.4961273968219757,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기사,2023-12-30 12:00:00,1,,0,0,0,,,
③ 3large·제목본문,5,기자-매체,2023-12-30 12:00:00,1,,0,0,0,,,
③ 3large·제목본문,5,매체,2023-12-30 12:00:00,1,,0,0,0,,,
③ 3large·제목본문,5,기사,2024-01-04 12:00:00,10,0.38425859808921814,1,0,0,2.2222222222222223,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-01-04 12:00:00,10,0.38425859808921814,1,0,0,2.2222222222222223,0.0,0.0
③ 3large·제목본문,5,매체,2024-01-04 12:00:00,9,0.41774430871009827,1,0,0,2.7777777777777777,0.0,0.0
③ 3large·제목본문,5,기사,2024-01-09 12:00:00,21,0.5206073522567749,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-01-09 12:00:00,16,0.5322824120521545,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,매체,2024-01-09 12:00:00,15,0.5396881699562073,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기사,2024-01-14 12:00:00,24,0.6888648271560669,76,6,0,27.536231884057973,2.1739130434782608,0.0
③ 3large·제목본문,5,기자-매체,2024-01-14 12:00:00,24,0.6888648867607117,76,6,0,27.536231884057973,2.1739130434782608,0.0
③ 3large·제목본문,5,매체,2024-01-14 12:00:00,24,0.6888648867607117,76,6,0,27.536231884057973,2.1739130434782608,0.0
③ 3large·제목본문,5,기사,2024-01-19 12:00:00,21,0.5539067983627319,13,0,0,6.190476190476191,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-01-19 12:00:00,20,0.56218421459198,13,0,0,6.842105263157896,0.0,0.0
③ 3large·제목본문,5,매체,2024-01-19 12:00:00,20,0.56218421459198,13,0,0,6.842105263157896,0.0,0.0
③ 3large·제목본문,5,기사,2024-01-24 12:00:00,10,0.5101017355918884,1,0,0,2.2222222222222223,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-01-24 12:00:00,9,0.5237865447998047,1,0,0,2.7777777777777777,0.0,0.0
③ 3large·제목본문,5,매체,2024-01-24 12:00:00,9,0.5237865447998047,1,0,0,2.7777777777777777,0.0,0.0
③ 3large·제목본문,5,기사,2024-01-29 12:00:00,3,0.4741005599498749,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-01-29 12:00:00,3,0.4741005599498749,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,매체,2024-01-29 12:00:00,3,0.4741005599498749,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기사,2024-02-03 12:00:00,11,0.6107430458068848,4,0,0,7.2727272727272725,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-02-03 12:00:00,11,0.6107430458068848,4,0,0,7.2727272727272725,0.0,0.0
③ 3large·제목본문,5,매체,2024-02-03 12:00:00,11,0.6107430458068848,4,0,0,7.2727272727272725,0.0,0.0
③ 3large·제목본문,5,기사,2024-02-08 12:00:00,14,0.5883520841598511,1,0,0,1.098901098901099,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-02-08 12:00:00,11,0.5940768122673035,1,0,0,1.8181818181818181,0.0,0.0
③ 3large·제목본문,5,매체,2024-02-08 12:00:00,11,0.5940768122673035,1,0,0,1.8181818181818181,0.0,0.0
③ 3large·제목본문,5,기사,2024-02-13 12:00:00,5,0.4727998673915863,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-02-13 12:00:00,5,0.47279995679855347,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,매체,2024-02-13 12:00:00,5,0.47279995679855347,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기사,2024-02-18 12:00:00,35,0.6036421656608582,45,2,0,7.563025210084033,0.33613445378151263,0.0
③ 3large·제목본문,5,기자-매체,2024-02-18 12:00:00,29,0.6377878189086914,21,1,0,5.172413793103448,0.24630541871921183,0.0
③ 3large·제목본문,5,매체,2024-02-18 12:00:00,28,0.6559377312660217,21,1,0,5.555555555555555,0.26455026455026454,0.0
③ 3large·제목본문,5,기사,2024-02-23 12:00:00,89,0.6980683207511902,14,0,0,0.35750766087844743,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-02-23 12:00:00,77,0.7140664458274841,10,0,0,0.3417634996582365,0.0,0.0
③ 3large·제목본문,5,매체,2024-02-23 12:00:00,61,0.740598201751709,25,0,0,1.366120218579235,0.0,0.0
③ 3large·제목본문,5,기사,2024-02-28 12:00:00,130,0.6685953140258789,109,5,0,1.2999403697078116,0.05963029218843172,0.0
③ 3large·제목본문,5,기자-매체,2024-02-28 12:00:00,112,0.6931450963020325,91,4,0,1.4639639639639639,0.06435006435006435,0.0
③ 3large·제목본문,5,매체,2024-02-28 12:00:00,85,0.7252699136734009,56,2,0,1.5686274509803921,0.05602240896358543,0.0
③ 3large·제목본문,5,기사,2024-03-04 12:00:00,91,0.5193893313407898,61,9,7,1.4896214896214897,0.21978021978021978,0.17094017094017094
③ 3large·제목본문,5,기자-매체,2024-03-04 12:00:00,66,0.5632328391075134,11,1,0,0.5128205128205128,0.046620046620046623,0.0
③ 3large·제목본문,5,매체,2024-03-04 12:00:00,49,0.629321813583374,5,0,0,0.4251700680272109,0.0,0.0
③ 3large·제목본문,5,기사,2024-03-09 12:00:00,49,0.5393553376197815,10,0,0,0.8503401360544218,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-03-09 12:00:00,41,0.5529071092605591,5,0,0,0.6097560975609756,0.0,0.0
③ 3large·제목본문,5,매체,2024-03-09 12:00:00,35,0.6006629467010498,3,0,0,0.5042016806722689,0.0,0.0
③ 3large·제목본문,5,기사,2024-03-14 12:00:00,102,0.5642877221107483,190,5,0,3.6886041545331003,0.09706853038245,0.0
③ 3large·제목본문,5,기자-매체,2024-03-14 12:00:00,84,0.595428466796875,71,1,0,2.0367183017785426,0.028686173264486515,0.0
③ 3large·제목본문,5,매체,2024-03-14 12:00:00,70,0.628283679485321,44,0,0,1.8219461697722568,0.0,0.0
③ 3large·제목본문,5,기사,2024-03-19 12:00:00,245,0.6494746804237366,58,12,0,0.19404483104717296,0.04014720642355303,0.0
③ 3large·제목본문,5,기자-매체,2024-03-19 12:00:00,150,0.7054340839385986,59,3,0,0.5279642058165548,0.026845637583892613,0.0
③ 3large·제목본문,5,매체,2024-03-19 12:00:00,115,0.75148606300354,69,0,0,1.0526315789473684,0.0,0.0
③ 3large·제목본문,5,기사,2024-03-24 12:00:00,93,0.573814332485199,50,3,0,1.168770453482936,0.07012622720897616,0.0
③ 3large·제목본문,5,기자-매체,2024-03-24 12:00:00,78,0.582547664642334,40,3,0,1.332001332001332,0.0999000999000999,0.0
③ 3large·제목본문,5,매체,2024-03-24 12:00:00,60,0.6121193766593933,14,0,0,0.7909604519774011,0.0,0.0
③ 3large·제목본문,5,기사,2024-03-29 12:00:00,128,0.5674152970314026,137,11,0,1.6855314960629924,0.13533464566929135,0.0
③ 3large·제목본문,5,기자-매체,2024-03-29 12:00:00,97,0.6076119542121887,58,3,0,1.245704467353952,0.06443298969072164,0.0
③ 3large·제목본문,5,매체,2024-03-29 12:00:00,75,0.6481464505195618,44,1,0,1.5855855855855856,0.036036036036036036,0.0
③ 3large·제목본문,5,기사,2024-04-03 12:00:00,88,0.5897696018218994,90,1,0,2.3510971786833856,0.026123301985370953,0.0
③ 3large·제목본문,5,기자-매체,2024-04-03 12:00:00,72,0.621382474899292,52,1,0,2.0344287949921753,0.03912363067292645,0.0
③ 3large·제목본문,5,매체,2024-04-03 12:00:00,61,0.665238618850708,36,1,0,1.9672131147540985,0.0546448087431694,0.0
③ 3large·제목본문,5,기사,2024-04-08 12:00:00,145,0.5817922949790955,194,5,0,1.8582375478927202,0.047892720306513405,0.0
③ 3large·제목본문,5,기자-매체,2024-04-08 12:00:00,101,0.6450179815292358,70,1,0,1.3861386138613863,0.019801980198019802,0.0
③ 3large·제목본문,5,매체,2024-04-08 12:00:00,83,0.686008870601654,71,0,0,2.086394357919483,0.0,0.0
③ 3large·제목본문,5,기사,2024-04-13 12:00:00,72,0.6011685132980347,203,20,0,7.942097026604069,0.7824726134585289,0.0
③ 3large·제목본문,5,기자-매체,2024-04-13 12:00:00,61,0.6249411702156067,95,7,0,5.191256830601093,0.3825136612021858,0.0
③ 3large·제목본문,5,매체,2024-04-13 12:00:00,53,0.6603330373764038,69,7,0,5.0072568940493465,0.5079825834542816,0.0
③ 3large·제목본문,5,기사,2024-04-18 12:00:00,91,0.5287694334983826,168,13,0,4.102564102564102,0.31746031746031744,0.0
③ 3large·제목본문,5,기자-매체,2024-04-18 12:00:00,72,0.5690568089485168,69,0,0,2.699530516431925,0.0,0.0
③ 3large·제목본문,5,매체,2024-04-18 12:00:00,62,0.6069639325141907,51,0,0,2.696985721840296,0.0,0.0
③ 3large·제목본문,5,기사,2024-04-23 12:00:00,136,0.4786527454853058,463,25,1,5.0435729847494555,0.27233115468409586,0.010893246187363833
③ 3large·제목본문,5,기자-매체,2024-04-23 12:00:00,80,0.5418396592140198,85,2,0,2.689873417721519,0.06329113924050633,0.0
③ 3large·제목본문,5,매체,2024-04-23 12:00:00,63,0.587199330329895,62,1,0,3.1746031746031744,0.051203277009728626,0.0
③ 3large·제목본문,5,기사,2024-04-28 12:00:00,8,0.3882758915424347,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-04-28 12:00:00,8,0.3882758617401123,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,매체,2024-04-28 12:00:00,8,0.3882758617401123,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기사,2024-05-03 12:00:00,115,0.5461523532867432,214,2,0,3.2646834477498095,0.030511060259344015,0.0
③ 3large·제목본문,5,기자-매체,2024-05-03 12:00:00,77,0.6062934398651123,50,0,0,1.7088174982911826,0.0,0.0
③ 3large·제목본문,5,매체,2024-05-03 12:00:00,62,0.6380555033683777,51,0,0,2.696985721840296,0.0,0.0
③ 3large·제목본문,5,기사,2024-05-08 12:00:00,90,0.58645099401474,86,4,0,2.1473158551810236,0.09987515605493133,0.0
③ 3large·제목본문,5,기자-매체,2024-05-08 12:00:00,78,0.6020274758338928,53,2,0,1.7649017649017649,0.0666000666000666,0.0
③ 3large·제목본문,5,매체,2024-05-08 12:00:00,65,0.6295236349105835,31,2,0,1.4903846153846154,0.09615384615384616,0.0
③ 3large·제목본문,5,기사,2024-05-13 12:00:00,92,0.657859742641449,446,19,1,10.654562828475871,0.4538939321548017,0.023889154323936932
③ 3large·제목본문,5,기자-매체,2024-05-13 12:00:00,79,0.6830996870994568,328,13,0,10.645894190197987,0.42194092827004215,0.0
③ 3large·제목본문,5,매체,2024-05-13 12:00:00,68,0.716666579246521,250,11,0,10.974539069359086,0.4828797190517998,0.0
③ 3large·제목본문,5,기사,2024-05-18 12:00:00,140,0.4940200746059418,329,27,0,3.381294964028777,0.2774922918807811,0.0
③ 3large·제목본문,5,기자-매체,2024-05-18 12:00:00,97,0.5422440767288208,66,5,0,1.4175257731958764,0.10738831615120276,0.0
③ 3large·제목본문,5,매체,2024-05-18 12:00:00,78,0.585779070854187,52,4,0,1.7316017316017316,0.1332001332001332,0.0
③ 3large·제목본문,5,기사,2024-05-23 12:00:00,78,0.594447672367096,510,51,0,16.98301698301698,1.6983016983016983,0.0
③ 3large·제목본문,5,기자-매체,2024-05-23 12:00:00,64,0.6254115104675293,184,35,0,9.126984126984127,1.7361111111111112,0.0
③ 3large·제목본문,5,매체,2024-05-23 12:00:00,58,0.6431300640106201,153,38,0,9.25589836660617,2.2988505747126435,0.0
③ 3large·제목본문,5,기사,2024-05-28 12:00:00,55,0.7439272403717041,223,8,0,15.016835016835017,0.5387205387205387,0.0
③ 3large·제목본문,5,기자-매체,2024-05-28 12:00:00,54,0.7505258917808533,207,8,0,14.465408805031446,0.5590496156533892,0.0
③ 3large·제목본문,5,매체,2024-05-28 12:00:00,51,0.7804586291313171,172,3,0,13.49019607843137,0.2352941176470588,0.0
③ 3large·제목본문,5,기사,2024-06-02 12:00:00,52,0.6644449234008789,240,38,0,18.099547511312217,2.865761689291101,0.0
③ 3large·제목본문,5,기자-매체,2024-06-02 12:00:00,44,0.6860494613647461,123,26,0,13.002114164904862,2.748414376321353,0.0
③ 3large·제목본문,5,매체,2024-06-02 12:00:00,39,0.7036290168762207,91,14,0,12.280701754385964,1.8893387314439947,0.0
③ 3large·제목본문,5,기사,2024-06-07 12:00:00,19,0.47039803862571716,8,1,1,4.678362573099415,0.5847953216374269,0.5847953216374269
③ 3large·제목본문,5,기자-매체,2024-06-07 12:00:00,18,0.4652063846588135,7,0,0,4.57516339869281,0.0,0.0
③ 3large·제목본문,5,매체,2024-06-07 12:00:00,17,0.4751444458961487,7,0,0,5.147058823529411,0.0,0.0
③ 3large·제목본문,5,기사,2024-06-12 12:00:00,35,0.4947306513786316,16,0,0,2.689075630252101,0.0,0.0
③ 3large·제목본문,5,기자-매체,2024-06-12 12:00:00,34,0.496102511882782,16,0,0,2.8520499108734403,0.0,0.0
③ 3large·제목본문,5,매체,2024-06-12 12:00:00,27,0.5406954288482666,14,0,0,3.9886039886039883,0.0,0.0
③ 3large·제목본문,5,기사,2024-06-17 12:00:00,57,0.5472223162651062,125,10,0,7.832080200501252,0.6265664160401002,0.0
③ 3large·제목본문,5,기자-매체,2024-06-17 12:00:00,54,0.5609538555145264,116,9,0,8.106219426974144,0.628930817610063,0.0
③ 3large·제목본문,5,매체,2024-06-17 12:00:00,49,0.5834164619445801,111,9,0,9.438775510204081,0.7653061224489796,0.0
③ 3large·제목본문,5,기사,2024-06-22 12:00:00,159,0.560706377029419,671,64,0,5.341931374890534,0.5095135737600509,0.0
③ 3large·제목본문,5,기자-매체,2024-06-22 12:00:00,94,0.6576961278915405,87,8,0,1.990391214824983,0.18302447952413636,0.0
③ 3large·제목본문,5,매체,2024-06-22 12:00:00,82,0.6866589784622192,111,3,0,3.342366757000903,0.09033423667570009,0.0
③ 3large·제목본문,5,기사,2024-06-27 12:00:00,47,0.590533435344696,169,13,0,15.633672525439406,1.2025901942645698,0.0
③ 3large·제목본문,5,기자-매체,2024-06-27 12:00:00,45,0.5972599387168884,149,10,0,15.05050505050505,1.0101010101010102,0.0
③ 3large·제목본문,5,매체,2024-06-27 12:00:00,41,0.614192008972168,115,9,0,14.02439024390244,1.097560975609756,0.0
③ 3large·제목본문,5,기사,2024-07-02 12:00:00,139,0.622551441192627,236,13,0,2.4606401835053697,0.13554373892190594,0.0
③ 3large·제목본문,5,기자-매체,2024-07-02 12:00:00,99,0.6603919863700867,111,4,0,2.2881880024737167,0.08245722531436817,0.0
③ 3large·제목본문,5,매체,2024-07-02 12:00:00,86,0.6996909976005554,95,2,0,2.5991792065663475,0.05471956224350205,0.0
③ 3large·제목본문,5,기사,2024-07-07 12:00:00,36,0.511194109916687,82,61,23,13.015873015873018,9.682539682539684,3.650793650793651
③ 3large·제목본문,5,기자-매체,2024-07-07 12:00:00,18,0.44797635078430176,1,0,0,0.6535947712418301,0.0,0.0
③ 3large·제목본문,5,매체,2024-07-07 12:00:00,16,0.4651518762111664,0,0,0,0.0,0.0,0.0
③ 3large·제목본문,5,기사,2024-07-12 12:00:00,82,0.5885484218597412,301,35,0,9.063535079795242,1.0538994278831677,0.0
③ 3large·제목본문,5,기자-매체,2024-07-12 12:00:00,64,0.603392481803894,100,6,0,4.9603174603174605,0.2976190476190476,0.0
③ 3large·제목본문,5,매체,2024-07-12 12:00:00,56,0.6222884058952332,93,8,0,6.038961038961039,0.5194805194805194,0.0
③ 3large·제목본문,5,기사,2024-07-17 12:00:00,68,0.5863906741142273,229,24,0,10.052677787532923,1.0535557506584723,0.0
③ 3large·제목본문,5,기자-매체,2024-07-17 12:00:00,56,0.596834659576416,90,8,0,5.844155844155844,0.5194805194805194,0.0
③ 3large·제목본문,5,매체,2024-07-17 12:00:00,49,0.6286767721176147,58,4,0,4.931972789115646,0.3401360544217687,0.0
③ 3large·제목본문,5,기사,2024-07-22 12:00:00,27,0.5137548446655273,13,1,1,3.7037037037037033,0.2849002849002849,0.2849002849002849
③ 3large·제목본문,5,기자-매체,2024-07-22 12:00:00,25,0.5201516151428223,11,0,0,3.6666666666666665,0.0,0.0
③ 3large·제목본문,5,매체,2024-07-22 12:00:00,22,0.5524227619171143,11,0,0,4.761904761904762,0.0,0.0
③ 3large·제목본문,5,기사,2024-07-27 12:00:00,59,0.8092464208602905,362,22,0,21.157218001168907,1.2857977790765636,0.0
③ 3large·제목본문,5,기자-매체,2024-07-27 12:00:00,56,0.8216789960861206,363,22,0,23.57142857142857,1.4285714285714286,0.0
③ 3large·제목본문,5,매체,2024-07-27 12:00:00,54,0.8309673070907593,363,22,0,25.366876310272534,1.5373864430468203,0.0
③ 3large·제목본문,5,기사,2024-08-01 12:00:00,111,0.642775297164917,357,26,0,5.847665847665848,0.4258804258804259,0.0
③ 3large·제목본문,5,기자-매체,2024-08-01 12:00:00,81,0.688258945941925,174,9,0,5.37037037037037,0.2777777777777778,0.0
③ 3large·제목본문,5,매체,2024-08-01 12:00:00,70,0.7203564643859863,170,6,0,7.039337474120083,0.2484472049689441,0.0
③ 3large·제목본문,5,기사,2024-08-06 12:00:00,203,0.6072164177894592,691,40,0,3.3702385016826804,0.19509340096571232,0.0
③ 3large·제목본문,5,기자-매체,2024-08-06 12:00:00,111,0.7065787315368652,233,4,0,3.816543816543817,0.06552006552006552,0.0
③ 3large·제목본문,5,매체,2024-08-06 12:00:00,90,0.7599577903747559,280,4,0,6.991260923845194,0.09987515605493133,0.0
③ 3large·제목본문,5,기사,2024-08-11 12:00:00,125,0.6376045346260071,1083,110,0,13.974193548387095,1.4193548387096775,0.0
③ 3large·제목본문,5,기자-매체,2024-08-11 12:00:00,90,0.6999423503875732,365,50,0,9.113607990012484,1.2484394506866416,0.0
③ 3large·제목본문,5,매체,2024-08-11 12:00:00,75,0.7513730525970459,362,52,0,13.045045045045045,1.8738738738738738,0.0
③ 3large·제목본문,5,기사,2024-08-16 12:00:00,53,0.8067353963851929,595,64,0,43.178519593613935,4.644412191582003,0.0
③ 3large·제목본문,5,기자-매체,2024-08-16 12:00:00,52,0.8171508312225342,562,60,0,42.38310708898944,4.524886877828054,0.0
③ 3large·제목본문,5,매체,2024-08-16 12:00:00,52,0.8171508312225342,562,60,0,42.38310708898944,4.524886877828054,0.0
③ 3large·제목본문,5,기사,2024-08-21 12:00:00,42,0.6908448338508606,201,16,0,23.34494773519164,1.8583042973286876,0.0
③ 3large·제목본문,5,기자-매체,2024-08-21 12:00:00,39,0.712846040725708,165,12,0,22.267206477732792,1.6194331983805668,0.0
③ 3large·제목본문,5,매체,2024-08-21 12:00:00,38,0.7246758937835693,165,12,0,23.470839260312946,1.7069701280227598,0.0
③ 3large·제목본문,5,기사,2024-08-26 12:00:00,110,0.5659988522529602,476,38,0,7.939949958298582,0.633861551292744,0.0
③ 3large·제목본문,5,기자-매체,2024-08-26 12:00:00,92,0.601617157459259,211,16,0,5.040611562350692,0.3822264691829909,0.0
③ 3large·제목본문,5,매체,2024-08-26 12:00:00,82,0.6272488236427307,154,13,0,4.637157482685938,0.3914483589280337,0.0
③ 3large·제목본문,5,기사,2024-08-31 12:00:00,65,0.5948060154914856,374,25,0,17.98076923076923,1.201923076923077,0.0
③ 3large·제목본문,5,기자-매체,2024-08-31 12:00:00,55,0.6215163469314575,187,7,0,12.592592592592592,0.47138047138047134,0.0
③ 3large·제목본문,5,매체,2024-08-31 12:00:00,52,0.6378033757209778,170,7,0,12.82051282051282,0.5279034690799397,0.0
③ 3large·제목본문,5,기사,2024-09-05 12:00:00,215,0.5479774475097656,1297,116,0,5.63790480330363,0.5042382090849815,0.0
③ 3large·제목본문,5,기자-매체,2024-09-05 12:00:00,123,0.6152113080024719,252,25,0,3.3586565373850465,0.3332000533120085,0.0
③ 3large·제목본문,5,매체,2024-09-05 12:00:00,95,0.6555559039115906,243,23,0,5.4423292273236274,0.5151175811870101,0.0
③ 3large·제목본문,5,기사,2024-09-10 12:00:00,208,0.5411407351493835,1427,92,0,6.628576737272389,0.4273504273504274,0.0
③ 3large·제목본문,5,기자-매체,2024-09-10 12:00:00,134,0.6024520993232727,285,15,0,3.1982942430703627,0.1683312759510717,0.0
③ 3large·제목본문,5,매체,2024-09-10 12:00:00,99,0.6693251132965088,232,15,0,4.782519068233354,0.30921459492888065,0.0
③ 3large·제목본문,5,기사,2024-09-15 12:00:00,452,0.6755871772766113,245,6,1,0.24037046484704588,0.005886623628907246,0.0009811039381512076
③ 3large·제목본문,5,기자-매체,2024-09-15 12:00:00,313,0.7074395418167114,328,2,0,0.6717457196690424,0.004096010485786844,0.0
③ 3large·제목본문,5,매체,2024-09-15 12:00:00,158,0.7802264094352722,840,39,0,6.772555027009594,0.31444005482544546,0.0
③ 3large·제목본문,5,기사,2024-09-20 12:00:00,1418,0.6184365153312683,1164,204,32,0.11586089923585556,0.02030551842277881,0.0031851793604358914
③ 3large·제목본문,5,기자-매체,2024-09-20 12:00:00,635,0.6818913817405701,1594,24,0,0.7918726247547133,0.011922799870836335,0.0
③ 3large·제목본문,5,매체,2024-09-20 12:00:00,200,0.7852063179016113,2789,217,0,14.015075376884422,1.0904522613065328,0.0
③ 3large·제목본문,5,기사,2024-09-25 12:00:00,2161,0.579459547996521,3376,1382,134,0.14465182442970503,0.05921469827069087,0.005741511988619809
③ 3large·제목본문,5,기자-매체,2024-09-25 12:00:00,739,0.6638049483299255,2700,60,0,0.9901316875144395,0.022002926389209764,0.0
③ 3large·제목본문,5,매체,2024-09-25 12:00:00,235,0.7737619876861572,4014,268,0,14.599018003273322,0.9747226768503364,0.0
③ 3large·제목본문,5,기사,2024-09-30 12:00:00,1452,0.6037754416465759,1804,559,75,0.17125075705365161,0.05306495188081555,0.007119626817640727
③ 3large·제목본문,5,기자-매체,2024-09-30 12:00:00,638,0.6678411364555359,2115,33,0,1.0408310900921738,0.01623991771775023,0.0
③ 3large·제목본문,5,매체,2024-09-30 12:00:00,209,0.7822664380073547,3049,210,0,14.02741994847258,0.9661391240338608,0.0
③ 3large·제목본문,5,기사,2024-10-05 12:00:00,1353,0.6022608280181885,733,58,13,0.08014187188671242,0.0063413759473797,0.001421342884757519
③ 3large·제목본문,5,기자-매체,2024-10-05 12:00:00,626,0.6534786224365234,1130,11,0,0.5776357827476039,0.005623003194888179,0.0
③ 3large·제목본문,5,매체,2024-10-05 12:00:00,209,0.7717874646186829,2215,189,0,10.190467427309532,0.8695252116304748,0.0
③ 3large·제목본문,5,기사,2024-10-10 12:00:00,1488,0.5899472236633301,2991,183,12,0.2703538191205502,0.016541206586111894,0.0010846692843352063
③ 3large·제목본문,5,기자-매체,2024-10-10 12:00:00,687,0.651046633720398,1772,24,0,0.7519913767128811,0.010184984786178975,0.0
③ 3large·제목본문,5,매체,2024-10-10 12:00:00,222,0.7707393765449524,3419,288,0,13.937466878643349,1.1740247034364681,0.0
③ 3large·제목본문,5,기사,2024-10-15 12:00:00,1095,0.6378704309463501,816,32,5,0.1362350053842879,0.005342549230756388,0.0008347733173056855
③ 3large·제목본문,5,기자-매체,2024-10-15 12:00:00,542,0.6812154054641724,1312,9,0,0.8948851041190633,0.006138693549597234,0.0
③ 3large·제목본문,5,매체,2024-10-15 12:00:00,208,0.7923230528831482,2632,123,0,12.225938312894835,0.5713489409141583,0.0
③ 3large·제목본문,5,기사,2024-10-20 12:00:00,1222,0.6100705862045288,1773,687,82,0.23765768446619512,0.09208732612987933,0.01099150035320248
③ 3large·제목본문,5,기자-매체,2024-10-20 12:00:00,550,0.6748756170272827,1389,29,0,0.9200198708395431,0.019208478224871667,0.0
③ 3large·제목본문,5,매체,2024-10-20 12:00:00,208,0.7935009598731995,2620,84,0,12.170196952805648,0.39018952062430323,0.0
③ 3large·제목본문,5,기사,2024-10-25 12:00:00,705,0.5880336761474609,754,67,17,0.30383623468729853,0.02699871050934881,0.006850419084461637
